event_id,toa_mjd_bary
B07179,60382.184764878999
B07182,60382.184767387000
B07184,60382.184801855001
B07185,60382.184855150001
B07186,60382.184999780999
B07187,60382.185048772000
B07188,60382.185131163002
B07189,60382.185150625002
B07190,60382.185265931999
B07191,60382.185364627003
B07192,60382.185401497998
B07193,60382.185555500000
B07194,60382.185667480000
B07195,60382.185761799999
B07197,60382.185817113001
B07198,60382.185823881002
B07199,60382.185837493998
B07201,60382.185908772000
B07203,60382.185910387998
B07204,60382.185954025001
B07205,60382.186144132000
B07206,60382.186285655000
B07208,60382.186409209004
B07209,60382.186479340002
B07210,60382.186533783002
B07211,60382.186557936999
B07212,60382.186613236001
B07213,60382.186655698002
B07214,60382.186746952000
B07215,60382.186770974004
B07216,60382.186814342997
B07217,60382.187084899997
B07218,60382.187209791999
B07219,60382.187273893003
B07220,60382.187381534997
B07222,60382.187448302997
B07223,60382.187594700001
B07224,60382.187702206997
B07225,60382.187772227997
B07226,60382.187937987997
B07228,60382.187984472999
B07229,60382.188015813997
B07230,60382.188064139998
B07231,60382.188071721997
B07234,60382.188089739997
B07235,60382.188101950996
B07236,60382.188155365002
B07237,60382.188194711001
B07239,60382.188196796000
B07240,60382.188237934999
B07242,60382.188272952997
B07243,60382.188357234001
B07244,60382.188456684002
B07245,60382.188458732002
B07246,60382.188497162999
B07247,60382.188603091003
B07248,60382.188636879000
B07250,60382.188681541003
B07251,60382.188818617004
B07253,60382.188907454001
B07254,60382.189007913999
B07255,60382.189136825997
B07256,60382.189139615999
B07257,60382.189143711999
B07258,60382.189176467000
B07259,60382.189249374002
B07260,60382.189301842998
B07261,60382.189341593003
B07262,60382.189358638003
B07263,60382.189586984998
B07264,60382.189716161003
B07265,60382.189774689999
B07266,60382.189808916999
B07267,60382.189882434002
B07268,60382.189901630001
B07269,60382.190079182001
B07270,60382.190250792999
B07271,60382.190437090001
B07273,60382.190526327999
B07274,60382.190576351000
B07275,60382.190688144998
B07276,60382.190689542003
B07277,60382.190718379003
B07278,60382.190724683001
B07279,60382.190844923003
B07280,60382.191130503998
B07281,60382.191183121002
B07282,60382.191184518997
B07283,60382.191221234003
B07285,60382.191423666998
B07287,60382.191467605000
B07288,60382.191596520002
B07289,60382.191601307997
B07290,60382.191888153997
B07292,60382.191974497000
B07293,60382.192009300001
B07294,60382.192026386001
B07295,60382.192040241003
B07296,60382.192357296000
B07297,60382.192469396003
B07298,60382.192576046997
B07299,60382.192613161998
B07300,60382.192718343002
B07301,60382.192806628998
B07302,60382.193040325001
B07303,60382.193145377998
B07304,60382.193327752997
B07305,60382.193381079996
B07307,60382.193539505999
B07308,60382.193678725998
B07309,60382.193842077002
B07310,60382.193961557998
B07311,60382.194118653999
B07312,60382.194123875997
B07313,60382.194370295998
B07314,60382.194544929000
B07316,60382.194572952001
B07317,60382.195018054997
B07318,60382.195123568999
B07321,60382.195145382997
B07322,60382.195185383003
B07323,60382.195221121001
B07324,60382.195291033000
B07325,60382.195460164003
B07327,60382.195715905997
B07328,60382.195900097002
B07329,60382.196119223998
B07330,60382.196191247996
B07332,60382.196327040001
B07336,60382.196540254998
B07337,60382.196593915003
B07339,60382.196680412002
B07341,60382.197201144001
B07344,60382.197356703997
B07345,60382.197471774001
B07346,60382.197485682998
B07349,60382.197594550002
B07350,60382.197679536002
B07351,60382.197717199000
B07352,60382.198015567999
B07353,60382.198383048999
B07354,60382.198476459998
B07355,60382.198702239999
B07356,60382.198781642997
B07358,60382.198844822997
B07360,60382.198963174997
B07361,60382.199045075999
B07362,60382.199064337001
B07363,60382.199106569002
B07365,60382.199693691000
B07366,60382.199794496999
B07367,60382.200080961004
B07368,60382.200084368997
B07369,60382.200131238998
B07371,60382.200308715997
B07372,60382.200588170999
B07374,60382.200653806001
B07375,60382.201387137997
B07376,60382.201973263000
B07377,60382.202138212000
B07378,60382.202152520003
B07379,60382.202366914004
B07380,60382.202447035997
B07381,60382.202813925003
B07382,60382.202820592000
B07383,60382.203025878000
B07384,60382.203091636002
B07385,60382.203120568003
B07386,60382.203122460996
B07387,60382.203160969999
B07388,60382.203171205998
B07391,60382.203323415000
B07392,60382.203326219002
B07393,60382.203378899998
B07395,60382.203580367997
B07396,60382.203648258997
B07397,60382.203827193000
B07398,60382.204156881002
B07399,60382.204182353998
B07400,60382.204564107997
B07401,60382.204724914001
B07402,60382.204869481997
B07403,60382.204954423003
B07404,60382.204955615998
B07405,60382.205044347000
B07406,60382.205215946000
B07407,60382.205246953003
B07408,60382.205270534003
B07410,60382.205558535003
B07411,60382.205705975000
B07412,60382.205901872003
B07413,60382.206121839998
B07414,60382.206237339000
B07415,60382.206248292998
B07416,60382.206434820000
B07417,60382.206492334000
B07418,60382.206527110997
B07419,60382.206662589000
B07420,60382.206700082999
B07421,60382.207002702999
B07425,60382.207142810003
B07426,60382.207454315001
B07427,60382.207489877997
B07428,60382.207680551001
B07431,60382.207732786002
B07432,60382.207897943001
B07433,60382.208072567002
B07434,60382.208094900998
B07435,60382.208157086003
B07436,60382.208213334998
B07437,60382.208249543997
B07438,60382.208296058998
B07439,60382.208594547003
B07441,60382.208692845998
B07443,60382.209041839000
B07444,60382.209046067001
B07445,60382.209076523999
B07447,60382.209200671001
B07449,60382.209357526997
B07450,60382.209416971004
B07451,60382.209495518000
B07453,60382.209500618999
B07454,60382.209596989000
B07455,60382.209680526998
B07457,60382.209746599001
B07459,60382.209814772999
B07460,60382.209964565001
B07461,60382.210009240996
B07462,60382.210346209999
B07463,60382.210362379999
B07464,60382.210463814998
B07465,60382.210551472999
B07466,60382.210655884002
B07467,60382.210714915003
B07469,60382.210758693996
B07470,60382.210824323003
B07471,60382.210861034000
B07475,60382.211187553003
B07476,60382.211278830000
B07477,60382.211280495001
B07479,60382.211293581000
B07480,60382.211334706000
B07482,60384.188192440997
B07483,60384.188303561998
B07484,60384.188694031996
B07485,60384.188758292003
B07487,60384.189043874001
B07488,60384.189155330998
B07489,60384.189477113003
B07490,60384.189854399003
B07492,60384.189998688998
B07493,60384.190049650002
B07494,60384.190280729003
B07495,60384.190453096002
B07496,60384.190662419998
B07497,60384.190858677001
B07498,60384.191040848003
B07499,60384.191513721002
B07500,60384.191981859003
B07501,60384.192299950999
B07502,60384.192488348002
B07503,60384.192543327001
B07505,60384.193382343001
B07509,60384.193497282002
B07510,60384.193607984002
B07511,60384.193704461999
B07512,60384.193953255002
B07513,60384.194174622004
B07515,60384.194349842997
B07516,60384.194388589000
B07517,60384.194713657002
B07518,60384.195001763997
B07520,60384.195064403000
B07521,60384.195108419000
B07522,60384.195139399999
B07523,60384.195318680999
B07524,60384.195368654000
B07525,60384.195698969997
B07526,60384.195799768000
B07527,60384.195826953001
B07528,60384.195965856001
B07529,60384.195992456996
B07530,60384.196261698999
B07531,60384.196631744002
B07532,60384.196925060998
B07533,60384.197423671001
B07534,60384.197701120000
B07535,60384.197731426997
B07536,60384.198546430001
B07537,60384.198761056003
B07538,60384.198794595002
B07539,60384.199808901001
B07540,60384.199972139999
B07541,60384.200199129002
B07542,60384.200426645002
B07545,60384.200820425001
B07546,60384.200997747997
B07547,60386.116122305000
B07548,60386.116255572997
B07549,60386.116468897999
B07550,60386.116609516001
B07551,60386.116611553000
B07552,60386.116639883003
B07553,60386.116941243999
B07554,60386.117051768000
B07555,60386.117099552997
B07556,60386.117553420001
B07557,60386.117635654002
B07558,60386.117808731004
B07559,60386.118003114003
B07560,60386.118004597003
B07561,60386.118292965002
B07564,60386.118371315999
B07565,60386.118372523000
B07566,60386.118503933001
B07567,60386.118525165002
B07568,60386.118672217999
B07569,60386.118847767000
B07570,60386.118929908997
B07571,60386.118952263001
B07572,60386.119019147998
B07573,60386.119075146999
B07574,60386.119098080999
B07576,60386.119160943999
B07577,60386.119168650002
B07578,60386.119656975003
B07579,60386.119790869998
B07580,60386.119812575998
B07581,60386.120054501996
B07582,60386.120132966003
B07583,60386.120637895001
B07584,60386.120645424002
B07585,60386.120673887002
B07586,60386.120719368002
B07588,60386.120727196998
B07590,60386.120854547997
B07591,60386.120910669997
B07592,60386.120985043002
B07593,60386.121512705999
B07594,60386.121578304002
B07595,60386.121682493002
B07596,60386.121733512999
B07597,60386.122170750001
B07598,60386.122332986997
B07599,60386.122379118999
B07600,60386.122445991998
B07601,60386.122508991000
B07602,60386.122530310000
B07603,60386.122542153003
B07604,60386.122784291998
B07605,60386.122854982998
B07606,60386.122905844000
B07607,60386.122915355998
B07608,60386.122916526001
B07610,60386.123077279000
B07612,60386.123123047000
B07613,60386.123228092001
B07615,60386.123277318999
B07616,60386.123451362000
B07617,60386.123528957003
B07618,60386.123540462999
B07619,60386.123627234003
B07620,60386.123716103000
B07621,60386.124007974999
B07622,60386.124196342003
B07624,60386.124513982999
B07625,60386.124674617997
B07626,60386.124755042998
B07627,60386.124786594002
B07628,60386.124912182997
B07629,60386.125022287997
B07630,60386.125197264002
B07631,60386.125233352002
B07634,60386.125290124997
B07635,60386.125492184998
B07636,60386.125685532003
B07637,60386.125743760000
B07638,60386.125843676004
B07639,60386.125940099002
B07640,60386.126101185000
B07641,60386.126127500000
B07642,60386.126279602002
B07643,60386.126487807000
B07644,60386.126653569998
B07646,60386.126786665001
B07647,60386.126962788003
B07648,60386.127371524002
B07649,60386.127400088997
B07651,60386.127945450004
B07652,60386.128736279999
B07653,60386.128764111003
B07654,60386.128880130003
B07655,60386.128947461999
B07656,60386.129126018997
B07657,60386.129392501003
B07658,60386.129479757998
B07659,60386.129756923998
B07660,60386.129772499000
B07661,60386.130199763997
B07664,60386.130201884996
B07666,60386.130460435998
B07667,60386.130548886998
B07668,60386.130679018999
B07669,60386.130704946998
B07670,60386.130840926999
B07671,60386.130852693001
B07672,60386.131292897000
B07673,60386.131398127996
B07676,60386.131487525003
B07678,60386.131889944001
B07679,60386.132178271000
B07680,60386.132359791001
B07681,60386.132376777001
B07682,60386.132658044000
B07683,60386.132713838997
B07684,60386.132827476002
B07685,60386.133050172997
B07686,60386.133334152997
B07687,60386.133341900000
B07688,60386.133369550000
B07689,60386.133544033000
B07690,60386.133548644000
B07691,60386.133593051003
B07692,60386.133880016001
B07694,60386.133916981998
B07697,60386.133948208997
B07699,60386.134101670999
B07700,60386.134448140001
B07701,60386.134517338003
B07702,60386.134627785999
B07703,60386.134629369997
B07705,60386.134705700002
B07706,60386.134841594001
B07707,60386.135113261997
B07708,60386.135226986000
B07709,60386.135260743999
B07710,60386.135563151998
B07711,60386.135588557001
B07712,60386.135592266000
B07713,60386.135648192998
B07714,60386.135672520002
B07715,60386.135675883001
B07716,60386.135754461997
B07717,60386.135762762999
B07718,60390.155655968003
B07719,60390.155866437002
B07720,60390.156186938002
B07721,60390.156301153002
B07722,60390.156406809001
B07723,60390.156414983001
B07724,60390.156445113003
B07725,60390.156486362001
B07726,60390.156534948997
B07727,60390.156774953997
B07728,60390.157333752002
B07729,60390.157515608000
B07732,60390.157562243003
B07733,60390.157791553000
B07735,60390.157805982999
B07737,60390.157920530997
B07738,60390.157966165003
B07739,60390.158079779998
B07740,60390.158204546002
B07741,60390.158381421003
B07743,60390.158488319998
B07744,60390.158645586998
B07745,60390.158719382001
B07746,60390.158755436998
B07748,60390.158892200998
B07750,60390.159340521997
B07751,60390.159341792001
B07752,60390.159354508003
B07754,60390.159379641002
B07755,60390.159386394000
B07756,60390.159397805997
B07757,60390.159756257999
B07758,60390.159923368999
B07759,60390.160178694001
B07760,60390.160289915999
B07761,60390.160304997000
B07762,60390.160377794004
B07763,60390.160404674003
B07764,60390.160587306003
B07766,60390.160718808002
B07767,60390.160885988997
B07768,60390.160896068999
B07770,60390.160945465999
B07771,60390.161259699002
B07773,60390.161335894001
B07775,60390.161517132998
B07776,60390.161518481997
B07777,60390.161623583997
B07778,60390.162535939002
B07779,60390.162689301003
B07780,60390.162697300999
B07781,60390.162833497001
B07782,60390.163028750001
B07784,60390.163106473003
B07786,60390.163179978998
B07787,60390.163424662998
B07788,60390.163516132001
B07789,60390.164001008998
